Type,Latitude,Longitude
WifiHotSpot	,-27.37396641	,153.0783234
WifiHotSpot	,-27.56353	    ,152.89372
WifiHotSpot	,-27.31797261	,153.0378735
WifiHotSpot	,-27.47724	    ,152.97599
WifiHotSpot	,-27.47091173	,153.0224598
WifiHotSpot	,-27.45203086	,153.0628242
WifiHotSpot	,-27.62152 	    ,153.03665
WifiHotSpot	,-27.49169314	,153.0912127
WifiHotSpot	,-27.50475928	,153.1003965
WifiHotSpot	,-27.497	,153.11105
WifiHotSpot	,-27.3856032	,153.0349028
WifiHotSpot	,-27.47561	,153.03005
WifiHotSpot	,-27.56510509	,153.0403183
WifiHotSpot	,-27.53880237	,152.9809091
WifiHotSpot	,-27.57745	,153.07603
WifiHotSpot	,-27.31947	,153.06822
WifiHotSpot	,-27.4053336	,152.9904205
WifiHotSpot	,-27.50909038	,153.0259709
WifiHotSpot	,-27.62020	,152.96625
WifiHotSpot	,-27.56244221	,153.0809183
WifiHotSpot	,-27.52552	,153.06923
WifiHotSpot	,-27.42531193	,153.0174728
WifiHotSpot	,-27.467	,152.99981
WifiHotSpot	,-27.49297	,153.00187
WifiHotSpot	,-27.43790137	,153.0642227
WifiHotSpot	,-27.33971701	,153.034981
WifiHotSpot	,-27.52292286	,153.0722921
WifiHotSpot	,-27.59828574	,152.9735217
WifiHotSpot	,-27.49764287	,152.9736471
WifiHotSpot	,-27.40666	,153.05217
WifiHotSpot	,-27.50592852	,152.9386437
WifiHotSpot	,-27.46589	,153.02406
WifiHotSpot	,-27.46843	,153.02422
WifiHotSpot	,-27.41704165	,152.9783402
WifiHotSpot	,-27.47529908	,152.9760412
WifiHotSpot	,-27.53855482	,153.0802628
WifiHotSpot	,-27.54824198	,152.9378099
WifiHotSpot	,-27.46736574	,153.0495841
WifiHotSpot	,-27.47046	,153.05223
WifiHotSpot	,-27.40125908	,153.0583751
WifiHotSpot	,-27.42928	,153.05768
WifiHotSpot	,-27.48995	,153.00326
WifiHotSpot	,-27.46735	,153.02735
WifiHotSpot	,-27.54153	,152.95913
WifiHotSpot	,-27.32060523	,153.0704927
WifiHotSpot	,-27.49803575	,153.043655
WifiHotSpot	,-27.6109253	,153.0550706
WifiHotSpot	,-27.40286	,152.98059
WifiHotSpot	,-27.48505116	,152.9925091
WifiHotSpot	,-27.48245078	,153.0120763
WifiHotSpot	,-27.44244894	,153.1731968
WifiHotSpot	,-27.36014232	,153.0407898
BusStops	,-27.453287	,153.040202
BusStops	,-27.436577	,153.073467
BusStops	,-27.414366	,153.050677
BusStops	,-27.378737	,153.082511
BusStops	,-27.373155	,153.095458
BusStops	,-27.373316	,153.09543
BusStops	,-27.372733	,153.098247
BusStops	,-27.34849	,153.10507
BusStops	,-27.349106	,153.105278
BusStops	,-27.372759	,153.098392
BusStops	,-27.408985	,153.05117
BusStops	,-27.377183	,153.07454
BusStops	,-27.37804	,153.073286
BusStops	,-27.379059	,153.071766
BusStops	,-27.38011	,153.07021
BusStops	,-27.381203	,153.068589
BusStops	,-27.382783	,153.066249
BusStops	,-27.304132	,153.06267
BusStops	,-27.303386	,153.062721
BusStops	,-27.307408	,153.06381
BusStops	,-27.345735	,152.970245
BusStops	,-27.346952	,152.968249
BusStops	,-27.408701	,153.049201
BusStops	,-27.40844	,153.047426
BusStops	,-27.402142	,153.048017
BusStops	,-27.405274	,153.047512
BusStops	,-27.407831	,153.047241
BusStops	,-27.409813	,153.044246
BusStops	,-27.414628	,153.062712
BusStops	,-27.41609	,153.059676
BusStops	,-27.416375	,153.061793
BusStops	,-27.416625	,153.063691
BusStops	,-27.351229	,153.065999
BusStops	,-27.354363	,153.067596
BusStops	,-27.35421	,153.070718
BusStops	,-27.356874	,153.073143
BusStops	,-27.357478	,153.069286
BusStops	,-27.357316	,153.066983
BusStops	,-27.357025	,153.064419
BusStops	,-27.357373	,153.069424
BusStops	,-27.356594	,153.073099
BusStops	,-27.354219	,153.070147
BusStops	,-27.366216	,153.048526
BusStops	,-27.354633	,153.067695
BusStops	,-27.404567	,153.061803
BusStops	,-27.402956	,153.066833
BusStops	,-27.40257	,153.070194
BusStops	,-27.401337	,153.070394
BusStops	,-27.397102	,153.066446
BusStops	,-27.395803	,153.067842
BusStops	,-27.395173	,153.068658
BusStops	,-27.393499	,153.071125
BusStops	,-27.383616	,153.084523
BusStops	,-27.407975	,153.062439
BusStops	,-27.382359	,153.083462
BusStops	,-27.606814	,153.099417
BusStops	,-27.60482	,153.090725
BusStops	,-27.411857	,153.016731
BusStops	,-27.41399	,153.016362
BusStops	,-27.416565	,153.015908
BusStops	,-27.420928	,153.01523
BusStops	,-27.425386	,153.014452
BusStops	,-27.404401	,153.008523
BusStops	,-27.31356	,153.043729
BusStops	,-27.601342	,152.980531
BusStops	,-27.426742	,153.029706
BusStops	,-27.416097	,153.0513
BusStops	,-27.416076	,153.048376
BusStops	,-27.420743	,153.047382
BusStops	,-27.423087	,153.046943
BusStops	,-27.425376	,153.046561
BusStops	,-27.427404	,153.046254
BusStops	,-27.427375	,153.046138
BusStops	,-27.425754	,153.046407
BusStops	,-27.42355	,153.046769
BusStops	,-27.421648	,153.047108
BusStops	,-27.351034	,153.065901
BusStops	,-27.37235	,153.025166
BusStops	,-27.418024	,153.047836
BusStops	,-27.368942	,153.025693
BusStops	,-27.367252	,153.026048
BusStops	,-27.363998	,153.026605
BusStops	,-27.365598	,153.028819
BusStops	,-27.365884	,153.030762
BusStops	,-27.366045	,153.031995
BusStops	,-27.366682	,153.035304
BusStops	,-27.366153	,153.031869
BusStops	,-27.365747	,153.029172
BusStops	,-27.380934	,153.082255
BusStops	,-27.379165	,153.080765
BusStops	,-27.377044	,153.078965
BusStops	,-27.375849	,153.077964
BusStops	,-27.385364	,153.085985
BusStops	,-27.375817	,153.078091
BusStops	,-27.376725	,153.078858
BusStops	,-27.379119	,153.080852
BusStops	,-27.372336	,153.082443
BusStops	,-27.371729	,153.082461
BusStops	,-27.370443	,153.084369
BusStops	,-27.403974	,153.01823
BusStops	,-27.408975	,153.017245
BusStops	,-27.399989	,152.9766
BusStops	,-27.429331	,153.095253
BusStops	,-27.428736	,153.097226
BusStops	,-27.428249	,153.098838
BusStops	,-27.428592	,153.101342
BusStops	,-27.446403	,153.042392
BusStops	,-27.44334	,153.043832
BusStops	,-27.44276	,153.04441
BusStops	,-27.444296	,153.043466
BusStops	,-27.420432	,153.059633
BusStops	,-27.426258	,153.058754
BusStops	,-27.427083	,153.058619
BusStops	,-27.423599	,153.062349
BusStops	,-27.423179	,153.059469
BusStops	,-27.423477	,153.062625
BusStops	,-27.416802	,153.06399
BusStops	,-27.416483	,153.061787
BusStops	,-27.416181	,153.059499
BusStops	,-27.415943	,153.057742
BusStops	,-27.421325	,153.059498
BusStops	,-27.372616	,153.023494
BusStops	,-27.372912	,153.023664
BusStops	,-27.37876	,153.03078
BusStops	,-27.366467	,153.034857
BusStops	,-27.374638	,153.03509
BusStops	,-27.374137	,153.034168
BusStops	,-27.373311	,153.029577
BusStops	,-27.374029	,153.034393
BusStops	,-27.378999	,153.030358
BusStops	,-27.37133	,153.035896
BusStops	,-27.367958	,153.036541
BusStops	,-27.369309	,153.086052
BusStops	,-27.375593	,153.076688
BusStops	,-27.399303	,153.043909
BusStops	,-27.398662	,153.045776
BusStops	,-27.397796	,153.048245
BusStops	,-27.398903	,153.041214
BusStops	,-27.397774	,153.056117
BusStops	,-27.401089	,153.055692
BusStops	,-27.4025	,153.055422
BusStops	,-27.402013	,153.05542
BusStops	,-27.399744	,153.055862
BusStops	,-27.409791	,153.063526
BusStops	,-27.446436	,153.042629
BusStops	,-27.543772	,153.022399
BusStops	,-27.543632	,153.023007
BusStops	,-27.544106	,153.025979
BusStops	,-27.544585	,153.029027
BusStops	,-27.54399	,153.105024
BusStops	,-27.606875	,153.061682
BusStops	,-27.606773	,153.061243
BusStops	,-27.608242	,153.061828
BusStops	,-27.506995	,153.07209
BusStops	,-27.504831	,153.068506
BusStops	,-27.504354	,153.068691
BusStops	,-27.506104	,153.069743
BusStops	,-27.506916	,153.072076
BusStops	,-27.505311	,153.072217
BusStops	,-27.503806	,153.071783
BusStops	,-27.504148	,153.068125
BusStops	,-27.611657	,153.069363
BusStops	,-27.611454	,153.062967
BusStops	,-27.611731	,153.058958
BusStops	,-27.610413	,153.054326
BusStops	,-27.598718	,153.05851
BusStops	,-27.58144	,153.125075
BusStops	,-27.454827	,153.098975
BusStops	,-27.460252	,153.098108
BusStops	,-27.48989	,153.166986
BusStops	,-27.408658	,153.059492
BusStops	,-27.31289	,153.058544
BusStops	,-27.547289	,153.089602
BusStops	,-27.571577	,153.03456
BusStops	,-27.576057	,153.040883
BusStops	,-27.579392	,153.042358
BusStops	,-27.58163	,153.042233
BusStops	,-27.581906	,153.044131
BusStops	,-27.61152	,153.059043
BusStops	,-27.611194	,153.063439
BusStops	,-27.611344	,153.068802
BusStops	,-27.528375	,153.028974
BusStops	,-27.530111	,153.031564
BusStops	,-27.512765	,153.069985
BusStops	,-27.513264	,153.07215
BusStops	,-27.515466	,153.072905
BusStops	,-27.517121	,153.073553
BusStops	,-27.52152	,153.049473
BusStops	,-27.521808	,153.051382
BusStops	,-27.583691	,153.046132
BusStops	,-27.584233	,153.048811
BusStops	,-27.530695	,153.054105
BusStops	,-27.533241	,153.048974
BusStops	,-27.533138	,153.049005
BusStops	,-27.542302	,153.105217
BusStops	,-27.535154	,153.106566
BusStops	,-27.579479	,153.042272
BusStops	,-27.578197	,153.042505
BusStops	,-27.586752	,153.046202
BusStops	,-27.588175	,153.04592
BusStops	,-27.598358	,153.041854
BusStops	,-27.59796	,153.042607
BusStops	,-27.587579	,153.0499
BusStops	,-27.593938	,153.059618
BusStops	,-27.498143	,153.070805
BusStops	,-27.50491	,153.064599
BusStops	,-27.500408	,153.077298
BusStops	,-27.531676	,153.046179
BusStops	,-27.544219	,153.020558
BusStops	,-27.553973	,153.020734
BusStops	,-27.557291	,153.020851
BusStops	,-27.561123	,153.022029
BusStops	,-27.566291	,153.023626
BusStops	,-27.563729	,153.022832
BusStops	,-27.556887	,153.020617
BusStops	,-27.343712	,153.058805
BusStops	,-27.343351	,153.056422
BusStops	,-27.343259	,153.056463
BusStops	,-27.343613	,153.058756
BusStops	,-27.374104	,153.046861
BusStops	,-27.503202	,153.086906
BusStops	,-27.505977	,153.062245
BusStops	,-27.509346	,153.064067
BusStops	,-27.511717	,153.066329
BusStops	,-27.512392	,153.067981
BusStops	,-27.365956	,153.061559
BusStops	,-27.534218	,153.064047
BusStops	,-27.536299	,153.060289
BusStops	,-27.537297	,153.062562
BusStops	,-27.536171	,153.067413
BusStops	,-27.534915	,153.069341
BusStops	,-27.532016	,153.06854
BusStops	,-27.526832	,153.075607
BusStops	,-27.524728	,153.078974
BusStops	,-27.514323	,153.072553
BusStops	,-27.518369	,153.076628
BusStops	,-27.513562	,153.054375
BusStops	,-27.532225	,153.024507
BusStops	,-27.517227	,153.058949
BusStops	,-27.517868	,153.059763
BusStops	,-27.519484	,153.061799
BusStops	,-27.520542	,153.063144
BusStops	,-27.521836	,153.064738
BusStops	,-27.524558	,153.067415
BusStops	,-27.526424	,153.069212
BusStops	,-27.529944	,153.072267
BusStops	,-27.503161	,153.061728
BusStops	,-27.504885	,153.061496
BusStops	,-27.513509	,153.062687
BusStops	,-27.609769	,153.054765
BusStops	,-27.563985	,153.023184
BusStops	,-27.61153	,153.057077
BusStops	,-27.616386	,153.057286
BusStops	,-27.517852	,153.074724
BusStops	,-27.517858	,153.074431
BusStops	,-27.583534	,153.026005
BusStops	,-27.580741	,153.025719
BusStops	,-27.577788	,153.025441
BusStops	,-27.615956	,153.061232
BusStops	,-27.618363	,153.060797
BusStops	,-27.628195	,153.059028
BusStops	,-27.637339	,153.0576
BusStops	,-27.624939	,153.056751
BusStops	,-27.62415	,153.051155
BusStops	,-27.623948	,153.050832
BusStops	,-27.624831	,153.057079
BusStops	,-27.614191	,153.06261
BusStops	,-27.525437	,153.088783
BusStops	,-27.581297	,153.02602
BusStops	,-27.628251	,153.046558
BusStops	,-27.631407	,153.046836
BusStops	,-27.637729	,153.045079
BusStops	,-27.544444	,153.097667
BusStops	,-27.543786	,153.093269
BusStops	,-27.542883	,153.087408
BusStops	,-27.602801	,153.052594
BusStops	,-27.605748	,153.052757
BusStops	,-27.609239	,153.055748
BusStops	,-27.609593	,153.059776
BusStops	,-27.607959	,153.061808
BusStops	,-27.624077	,153.047872
BusStops	,-27.61912	,153.050353
BusStops	,-27.553953	,153.020523
BusStops	,-27.54473	,153.020103
BusStops	,-27.542148	,153.021221
BusStops	,-27.54951	,153.089267
BusStops	,-27.551306	,153.088924
BusStops	,-27.553855	,153.087889
BusStops	,-27.554409	,153.089828
BusStops	,-27.612026	,153.0735
BusStops	,-27.612169	,153.073002
BusStops	,-27.576165	,153.025226
BusStops	,-27.574117	,153.024951
BusStops	,-27.571335	,153.024511
BusStops	,-27.533197	,153.027567
BusStops	,-27.533488	,153.02948
BusStops	,-27.533779	,153.031371
BusStops	,-27.533839	,153.031173
BusStops	,-27.533572	,153.029456
BusStops	,-27.551442	,153.08885
BusStops	,-27.549772	,153.089137
BusStops	,-27.585113	,153.02663
BusStops	,-27.586819	,153.027067
BusStops	,-27.588717	,153.027548
BusStops	,-27.596131	,153.03689
BusStops	,-27.599424	,153.040455
BusStops	,-27.544388	,153.026364
BusStops	,-27.475995	,152.992873
BusStops	,-27.477185	,152.991266
BusStops	,-27.47862	,152.988595
BusStops	,-27.478648	,152.987249
BusStops	,-27.478391	,152.98343
BusStops	,-27.505219	,152.960956
BusStops	,-27.507148	,152.958869
BusStops	,-27.471767	,152.992038
BusStops	,-27.469199	,153.00993
BusStops	,-27.526386	,153.04605
BusStops	,-27.4411	,153.025495
BusStops	,-27.537924	,153.063542
BusStops	,-27.590127	,153.056594
BusStops	,-27.561094	,153.04967
BusStops	,-27.588122	,153.08392
BusStops	,-27.502315	,153.083366
BusStops	,-27.511158	,153.048325
BusStops	,-27.491694	,153.057398
BusStops	,-27.365846	,152.962171
BusStops	,-27.417883	,153.000006
BusStops	,-27.499992	,153.082204
BusStops	,-27.476353	,153.067206
BusStops	,-27.453354	,153.159525
BusStops	,-27.469518	,153.084045
BusStops	,-27.462032	,153.100518
BusStops	,-27.462107	,153.101373
BusStops	,-27.470997	,153.12492
BusStops	,-27.470967	,153.125068
BusStops	,-27.495842	,153.135935
BusStops	,-27.6296	,153.041457
BusStops	,-27.54124	,153.031501
BusStops	,-27.345058	,153.047202
BusStops	,-27.346235	,153.047147
BusStops	,-27.492122	,153.161814
BusStops	,-27.410867	,152.94471
BusStops	,-27.412555	,152.945269
BusStops	,-27.411839	,152.945003
BusStops	,-27.431362	,152.943246
BusStops	,-27.437796	,152.983399
BusStops	,-27.460512	,153.033114
BusStops	,-27.459398	,153.033979
BusStops	,-27.460337	,153.033276
BusStops	,-27.42106	,153.006382
BusStops	,-27.395326	,153.041314
BusStops	,-27.363163	,153.037415
BusStops	,-27.324452	,153.026421
BusStops	,-27.408887	,152.98537
BusStops	,-27.461654	,153.063385
BusStops	,-27.408492	,153.047007
BusStops	,-27.411923	,153.051235
BusStops	,-27.440574	,153.156907
BusStops	,-27.435833	,153.166891
BusStops	,-27.458	,153.158547
BusStops	,-27.46064	,153.177906
BusStops	,-27.35565	,152.993488
BusStops	,-27.496607	,153.05059
BusStops	,-27.496957	,153.050573
BusStops	,-27.492263	,153.044417
BusStops	,-27.428952	,153.075802
BusStops	,-27.556491	,152.92069
BusStops	,-27.556393	,152.920557
BusStops	,-27.556121	,152.930586
BusStops	,-27.5534	,152.921744
BusStops	,-27.561416	,152.919646
BusStops	,-27.359753	,152.99241
BusStops	,-27.569587	,152.957597
BusStops	,-27.498634	,153.049476
BusStops	,-27.497869	,153.044256
BusStops	,-27.497758	,153.044281
BusStops	,-27.4985	,153.049471
BusStops	,-27.619615	,152.972154
BusStops	,-27.596906	,152.985559
BusStops	,-27.60257	,152.972356
BusStops	,-27.605895	,152.971511
BusStops	,-27.600735	,152.972503
BusStops	,-27.607733	,153.06275
BusStops	,-27.416571	,152.976242
BusStops	,-27.41739	,152.977832
BusStops	,-27.58997	,152.971178
BusStops	,-27.590394	,152.968949
BusStops	,-27.587045	,152.980717
BusStops	,-27.588694	,152.98094
BusStops	,-27.56042	,152.956682
BusStops	,-27.553855	,152.943624
BusStops	,-27.580775	,152.956858
BusStops	,-27.573562	,152.941635
BusStops	,-27.573508	,152.941975
BusStops	,-27.538512	,152.980553
BusStops	,-27.461362	,153.019647
BusStops	,-27.464259	,153.014069
BusStops	,-27.483247	,153.148568
BusStops	,-27.476601	,153.151927
BusStops	,-27.322046	,153.068943
BusStops	,-27.47666	,153.15179
BusStops	,-27.472411	,153.049723
BusStops	,-27.491027	,152.994489
BusStops	,-27.45864	,153.15831
BusStops	,-27.475358	,153.162936
BusStops	,-27.474609	,153.167427
BusStops	,-27.463148	,153.173764
BusStops	,-27.463081	,153.17388
BusStops	,-27.476054	,153.133321
BusStops	,-27.560252	,152.956738
BusStops	,-27.551086	,152.9482
BusStops	,-27.551259	,152.948169
BusStops	,-27.39336	,153.027199
BusStops	,-27.446212	,153.022925
BusStops	,-27.458441	,153.004374
BusStops	,-27.398452	,153.040721
BusStops	,-27.370361	,153.08465
BusStops	,-27.478613	,153.128657
BusStops	,-27.46475	,153.102124
BusStops	,-27.458143	,153.105946
BusStops	,-27.414861	,152.92332
BusStops	,-27.50829	,153.02542
BusStops	,-27.498443	,153.027843
BusStops	,-27.481388	,153.01889
BusStops	,-27.446533	,153.169065
BusStops	,-27.458855	,153.015091
BusStops	,-27.452255	,153.017956
BusStops	,-27.476257	,153.014367
BusStops	,-27.479409	,153.012295
BusStops	,-27.477741	,153.012608
